Density,Trial,Method,AUROC,AUPR
0.05,457,ND,0.8124232492375034,0.18821683497367678
0.05,457,NE,0.7853051340531227,0.20861000960522727
0.05,457,Silencer,0.48637615051654737,0.04675161158795215
0.05,457,ICM,0.46606920164038335,0.04359091320512182
0.05,458,SPSID,0.8719705301766193,0.3115769118256776
0.05,458,RENDOR,0.8185845793494793,0.2164438280581262
0.05,458,ND,0.8123608954369927,0.18623744085563923
0.05,458,NE,0.7826348847608093,0.2095564837822481
0.05,458,Silencer,0.5277586222807233,0.05633022198619541
0.05,458,ICM,0.46202345807337086,0.0456845890947795
0.05,459,SPSID,0.8668258530090946,0.2619237322225674
0.05,459,RENDOR,0.8102383238031639,0.18802110664761204
0.05,459,ND,0.7972426960683686,0.1654199469898961
0.05,459,NE,0.784159759316724,0.18472814724289993
0.05,459,Silencer,0.49778256392084774,0.04988107700568065
0.05,459,ICM,0.48491172419550066,0.049633043652162534
0.05,460,SPSID,0.8742711048658629,0.2983733586613572
0.05,460,RENDOR,0.8085640511295753,0.20015805897805186
0.05,460,ND,0.804473562065548,0.18475247573030573
0.05,460,NE,0.7707887850276963,0.18431833241822992
0.05,460,Silencer,0.5330064760508308,0.06078484853870092
0.05,460,ICM,0.4667521145595742,0.04486060817326833
0.05,461,SPSID,0.8742587459556703,0.3121098595915256
0.05,461,RENDOR,0.8130848826552772,0.1953472895180248
0.05,461,ND,0.80320842994925,0.16959505797678384
0.05,461,NE,0.76777958516411,0.18128223840336805
0.05,461,Silencer,0.4748451888850803,0.04473417403370257
0.05,461,ICM,0.4872877559372421,0.04544202713482467
0.05,462,SPSID,0.8802731238711504,0.32092670462040734
0.05,462,RENDOR,0.8216201901751087,0.20477520475828626
0.05,462,ND,0.8150782145282038,0.19591464349723187
0.05,462,NE,0.7733215088212421,0.19449791939621897
0.05,462,Silencer,0.5187485802042987,0.054158178748215054
0.05,462,ICM,0.4728552990624972,0.04600918683295213
0.05,463,SPSID,0.8686131925699734,0.2895083478379
0.05,463,RENDOR,0.8000149378688872,0.1909590858020378
0.05,463,ND,0.7859513034159086,0.1694519075001393
0.05,463,NE,0.750051240364206,0.17806160682863093
0.05,463,Silencer,0.5285159140412494,0.05343399782677058
0.05,463,ICM,0.4608137143532076,0.043310901164827956
0.05,464,SPSID,0.8833004473997043,0.2972005704795867
0.05,464,RENDOR,0.822448257087464,0.22820657895000082
0.05,464,ND,0.8101657383940759,0.18861840461446472
0.05,464,NE,0.772296788839588,0.21143356122003912
0.05,464,Silencer,0.5064544936698773,0.05268592556911625
0.05,464,ICM,0.4964630842811109,0.048233347802070836
0.05,465,SPSID,0.8631399409078702,0.2959569243284801
0.05,465,RENDOR,0.8110312196532986,0.20595277825397015
0.05,465,ND,0.8033284778611126,0.19399594859345992
0.05,465,NE,0.7664340172317609,0.20117972224332692
0.05,465,Silencer,0.5233240356205707,0.05725471637721388
0.05,465,ICM,0.4642831463459989,0.04568093285077234
0.05,466,SPSID,0.8723017830627446,0.3049533866100818
0.05,466,RENDOR,0.8065728196443691,0.19994872306368394
0.05,466,ND,0.7947317851182367,0.178873785859372
0.05,466,NE,0.7585260740713471,0.1950080100326052
0.05,466,Silencer,0.5115863030593086,0.05870259195264997
0.05,466,ICM,0.4552374400225798,0.04889657376977126
0.05,467,SPSID,0.8794462210027227,0.2996545246532164
0.05,467,RENDOR,0.822340931818201,0.19841399001598878
0.05,467,ND,0.8153839310092401,0.18614674992926386
0.05,467,NE,0.7669955764966834,0.18868448145158873
0.05,467,Silencer,0.5277322719630363,0.0546530578285567
0.05,467,ICM,0.4842556925238313,0.047197792603198924
0.05,468,SPSID,0.8630537078776352,0.2868724618367149
0.05,468,RENDOR,0.8004007730446564,0.19560337284399665
0.05,468,ND,0.7973135646404045,0.17918069853562835
0.05,468,NE,0.7462760980424548,0.17610725879721753
0.05,468,Silencer,0.5115385432385506,0.05705227424437419
0.05,468,ICM,0.4656479363580737,0.04671217326800343
0.05,469,SPSID,0.8772200355097198,0.30864040994037983
0.05,469,RENDOR,0.825036431815552,0.21073442960860736
0.05,469,ND,0.8135474146971189,0.1763561912244435
0.05,469,NE,0.7904221389724599,0.21300297021516174
0.05,469,Silencer,0.5103819374132145,0.050335553772228384
0.05,469,ICM,0.4980658593207591,0.04665845862734736
0.05,470,SPSID,0.8614974449850299,0.26502164838691566
0.05,470,RENDOR,0.8044774615513743,0.20815325062096138
0.05,470,ND,0.78140859210343,0.18180650818740243
0.05,470,NE,0.7498835848166453,0.19454836823542773
0.05,470,Silencer,0.5264388416939119,0.055162557431109774
0.05,470,ICM,0.44847932093080745,0.04634521180896391
0.05,471,SPSID,0.8790490015595706,0.29085900538546744
0.05,471,RENDOR,0.8192155416980966,0.2021766781078078
0.05,471,ND,0.8020947279402432,0.1870372700026468
0.05,471,NE,0.7707067546623397,0.19305152211132087
0.05,471,Silencer,0.5152973734698382,0.05728236149487111
0.05,471,ICM,0.4668330531927537,0.048354555290727345
0.05,472,SPSID,0.8809221677835228,0.3193220428804067
0.05,472,RENDOR,0.8134454375949576,0.206017853828135
0.05,472,ND,0.8064730012854516,0.19943423328826534
0.05,472,NE,0.7771294148606307,0.21329027660050578
0.05,472,Silencer,0.5065707970852644,0.052289742632324984
0.05,472,ICM,0.45595951146646474,0.045879912635652054
0.05,473,SPSID,0.874701388441812,0.3040197973849287
0.05,473,RENDOR,0.8116826541342088,0.1955121111770493
0.05,473,ND,0.7962495976308505,0.17756490495787558
0.05,473,NE,0.7692624305242601,0.197880721812722
0.05,473,Silencer,0.5286330178759201,0.05445409348764565
0.05,473,ICM,0.4911053885276508,0.04745851080812622
0.05,474,SPSID,0.8820683219733852,0.3221012311820689
0.05,474,RENDOR,0.8252791301525478,0.23598796906532257
0.05,474,ND,0.8140492129178837,0.2014288205397809
0.05,474,NE,0.777052093476144,0.22735372612768495
0.05,474,Silencer,0.518294182083739,0.05879270084572157
0.05,474,ICM,0.43242494320025965,0.04341102662026471
0.05,475,SPSID,0.8822637558665875,0.29356720707154244
0.05,475,RENDOR,0.8312311756797599,0.21838190197577387
0.05,475,ND,0.8179879298545468,0.20045204019803453
0.05,475,NE,0.7956964173432132,0.20886477268592216
0.05,475,Silencer,0.53899652260308,0.05622575264537502
0.05,475,ICM,0.4559823559450982,0.04233577421571263
0.05,476,SPSID,0.8725325686258596,0.2940049537499145
0.05,476,RENDOR,0.8227871589632887,0.1826235553758978
0.05,476,ND,0.8131908570841921,0.1713739488335434
0.05,476,NE,0.7684871939476382,0.18410245889507174
0.05,476,Silencer,0.5176581943497386,0.047761354834516954
0.05,476,ICM,0.4875547743231985,0.04350115484789194
0.05,477,SPSID,0.8729434484606281,0.29173474800461063
0.05,477,RENDOR,0.8127083565894934,0.20321065915534864
0.05,477,ND,0.8047920341139961,0.17978143389776619
0.05,477,NE,0.7665142550958899,0.180526069878992
0.05,477,Silencer,0.5278718939072581,0.051408930778614546
0.05,477,ICM,0.4788064566542386,0.043918336451581864
0.05,478,SPSID,0.8686386937253625,0.30125804190103095
0.05,478,RENDOR,0.7988693801804423,0.1925901927220386
0.05,478,ND,0.7926219996815648,0.17355430327598562
0.05,478,NE,0.7588588006173886,0.18422204050237526
0.05,478,Silencer,0.5248501792781655,0.05366172651147857
0.05,478,ICM,0.4717927095802923,0.04317241742137667
0.05,479,SPSID,0.8807647869912514,0.27815174894403877
0.05,479,RENDOR,0.8222784328642069,0.18690437263862122
0.05,479,ND,0.8037264644351465,0.16420536371870903
0.05,479,NE,0.7767268923545075,0.19307322551854206
0.05,479,Silencer,0.5080636648915938,0.046246169479438534
0.05,479,ICM,0.4363289273488018,0.03663020490833439
0.05,480,SPSID,0.8675106214168715,0.2857970089667292
0.05,480,RENDOR,0.8030830901924653,0.19056437529738965
0.05,480,ND,0.8004076408617424,0.18967982755195592
0.05,480,NE,0.7551467483108107,0.18182423361784789
0.05,480,Silencer,0.5217131193693694,0.05638528286390147
0.05,480,ICM,0.4450613610769861,0.046047593164806715
0.05,481,SPSID,0.8761135705650759,0.28669153264996633
0.05,481,RENDOR,0.8111579791593784,0.19220604532036076
0.05,481,ND,0.8030060218171324,0.1882530693879706
0.05,481,NE,0.7646105407806549,0.19101385622012484
0.05,481,Silencer,0.5119790368951651,0.05281160057753979
0.05,481,ICM,0.503101093205615,0.04990644328174248
0.05,482,SPSID,0.8914760675374729,0.3131611851903764
0.05,482,RENDOR,0.8403930450802751,0.2195089501639597
0.05,482,ND,0.8293714640413073,0.1934710614039907
0.05,482,NE,0.8077823737642895,0.2311706365928401
0.05,482,Silencer,0.49068033345215445,0.046719264607526914
0.05,482,ICM,0.4820308005604594,0.04513764444573673
0.05,483,SPSID,0.8776809870618588,0.29264374113175656
0.05,483,RENDOR,0.8252138991506812,0.20601619553299402
0.05,483,ND,0.8075309808277655,0.18182747506243552
0.05,483,NE,0.7923114012410641,0.2122843659651425
0.05,483,Silencer,0.5235855801499496,0.0515859969468981
0.05,483,ICM,0.45592714045194127,0.04287936799483871
0.05,484,SPSID,0.8808775650209396,0.3145934440282727
0.05,484,RENDOR,0.8205480754752867,0.19983524625716317
0.05,484,ND,0.8060324027895966,0.1827824826509229
0.05,484,NE,0.7837785363164363,0.20620788046207805
0.05,484,Silencer,0.5078971170842758,0.051492382129468675
0.05,484,ICM,0.4585940557118253,0.044538218334320444
0.05,485,SPSID,0.8795712484237073,0.2893765383310681
0.05,485,RENDOR,0.8091717646486649,0.1949150158969593
0.05,485,ND,0.7957223632055973,0.1872120919727698
0.05,485,NE,0.7805687854123026,0.20171946498831322
0.05,485,Silencer,0.5126314011373624,0.0582347704952996
0.05,485,ICM,0.46574711924935475,0.04432809773990222
0.05,486,SPSID,0.8755003392385978,0.29629800099469106
0.05,486,RENDOR,0.8131559241110693,0.19492383610360345
0.05,486,ND,0.8065971101897224,0.19291313953851932
0.05,486,NE,0.7675755245633874,0.19278226289751743
0.05,486,Silencer,0.5485230807890438,0.06116071989459579
0.05,486,ICM,0.5028411609498681,0.05280845457762016
0.05,487,SPSID,0.8855603532280347,0.313986791271432
0.05,487,RENDOR,0.8067527566680877,0.19634403126344516
0.05,487,ND,0.8033703253886105,0.19347148986634954
0.05,487,NE,0.7656628470209299,0.18445741504745183
0.05,487,Silencer,0.5244056409739241,0.05767875481036564
0.05,487,ICM,0.4595669432048108,0.045832746029196014
0.05,488,SPSID,0.864882958238055,0.28389616893494646
0.05,488,RENDOR,0.8116257806127224,0.20655295053653477
0.05,488,ND,0.8007433790000135,0.18281642954309085
0.05,488,NE,0.776917766544978,0.18839579789750377
0.05,488,Silencer,0.5454063365025876,0.061881372442365676
0.05,488,ICM,0.4662280525802009,0.04553116793746926
0.05,489,SPSID,0.8910907349460425,0.33779788374450326
0.05,489,RENDOR,0.8351523949933806,0.21397256492845634
0.05,489,ND,0.8250452780452254,0.20252222773884448
0.05,489,NE,0.8016265829555635,0.2135318839313209
0.05,489,Silencer,0.525238488051778,0.05513063411563996
0.05,489,ICM,0.4994960284029365,0.05047732765740295
0.05,490,SPSID,0.8803022655893638,0.2964958557413589
0.05,490,RENDOR,0.8190608900037701,0.20873998874480632
0.05,490,ND,0.8172083640098966,0.19992397232955464
0.05,490,NE,0.7714995694988749,0.1957914687710573
0.05,490,Silencer,0.5065380068750391,0.053676680990822
0.05,490,ICM,0.4568148652572299,0.045569799803429095
0.05,491,SPSID,0.8779695560272675,0.30340532859481034
0.05,491,RENDOR,0.8119871842333761,0.2182300325993906
0.05,491,ND,0.8103418700388418,0.19347549614931717
0.05,491,NE,0.7680718892057884,0.20603647153711416
0.05,491,Silencer,0.5280881332797303,0.057596130605697786
0.05,491,ICM,0.44271475516301084,0.04487401484116573
0.05,492,SPSID,0.8861080480818022,0.27286521114287476
0.05,492,RENDOR,0.8130937222765274,0.18650247026621317
0.05,492,ND,0.8159037602687915,0.17507669731197376
0.05,492,NE,0.7653081720857635,0.1796046717621581
0.05,492,Silencer,0.5446111588431586,0.05660276140834118
0.05,492,ICM,0.47700629948378315,0.04318900174462055
0.05,493,SPSID,0.8834363541121005,0.30643146884625955
0.05,493,RENDOR,0.8243718879339624,0.19746994111766422
0.05,493,ND,0.8144485059204808,0.18328366805104285
0.05,493,NE,0.7911610129001435,0.20871582196183736
0.05,493,Silencer,0.5095319452679328,0.04725649114164994
0.05,493,ICM,0.48473281563904924,0.04505550150731938
0.05,494,SPSID,0.8685277122418341,0.270188524123385
0.05,494,RENDOR,0.8115395654861786,0.21176564862036198
0.05,494,ND,0.7929698835177452,0.17752918536760942
0.05,494,NE,0.7528418768372844,0.20268221958417265
0.05,494,Silencer,0.5217089347219945,0.05769503935747185
0.05,494,ICM,0.4601636523637097,0.04826583322835201
0.05,495,SPSID,0.8744469593812267,0.3161270203930089
0.05,495,RENDOR,0.8125755367963775,0.20857542039287366
0.05,495,ND,0.8056093267530718,0.1855463779678711
0.05,495,NE,0.771032852069469,0.20364372526022126
0.05,495,Silencer,0.5219470340982855,0.05366212440144678
0.05,495,ICM,0.48913087182014403,0.04806947031560259
0.05,496,SPSID,0.8716721103513282,0.28748699318751525
0.05,496,RENDOR,0.8076558847161355,0.1863197978039686
0.05,496,ND,0.7942371355853975,0.15909775043071733
0.05,496,NE,0.7667556082354223,0.1835176436900344
0.05,496,Silencer,0.49696256569849695,0.04614503741747822
0.05,496,ICM,0.456117877698256,0.04216199875808527
0.05,497,SPSID,0.8757790581395251,0.3003023728847253
0.05,497,RENDOR,0.8191156543665719,0.20904031431923542
0.05,497,ND,0.7979877835906878,0.18098117646676032
0.05,497,NE,0.7765416538813643,0.21212565412243656
0.05,497,Silencer,0.5324738228857336,0.05527092420287902
0.05,497,ICM,0.4718017513117086,0.04581835772129561
0.05,498,SPSID,0.8806846407442531,0.3420481218181225
0.05,498,RENDOR,0.8164743850287814,0.19705772908199226
0.05,498,ND,0.809325811421564,0.19116891146048487
0.05,498,NE,0.7766719122903922,0.20049939671237235
0.05,498,Silencer,0.5012972931192007,0.04911168434778536
0.05,498,ICM,0.4605770533490355,0.04253437421749328
0.05,499,SPSID,0.8914783517548729,0.3099549183118524
0.05,499,RENDOR,0.8265723184965501,0.19665841958429892
0.05,499,ND,0.8293098785044158,0.19454726921930485
0.05,499,NE,0.7737204306271154,0.19198176146011703
0.05,499,Silencer,0.5379558209671101,0.05314480408883038
0.05,499,ICM,0.4648985165453814,0.042179785773713584
0.05,500,SPSID,0.8831830625880546,0.3170686320042813
0.05,500,RENDOR,0.8213637059016066,0.2059090973029023
0.05,500,ND,0.8128035211117278,0.19734056698913646
0.05,500,NE,0.7770207168168041,0.20144716519504333
0.05,500,Silencer,0.5064800089655467,0.04898977915451761
0.05,500,ICM,0.44900222715564475,0.041776020074791365
0.05,501,SPSID,0.876009805245018,0.30109752023205033
0.05,501,RENDOR,0.8114128963239305,0.18962505267974708
0.05,501,ND,0.7926767320115577,0.17889439785212477
0.05,501,NE,0.7665519106026332,0.19275885222317934
0.05,501,Silencer,0.5212770149481998,0.06281933243337477
0.05,501,ICM,0.4595496578776319,0.049067551903110164
0.05,502,SPSID,0.867320085473195,0.309916055948037
0.05,502,RENDOR,0.7929866219735318,0.18985816688380544
0.05,502,ND,0.7942348241016298,0.18184168505996162
0.05,502,NE,0.7620903095614041,0.18529056828054524
0.05,502,Silencer,0.514741741108063,0.054929985985390874
0.05,502,ICM,0.4834874712886224,0.05137961898462895
0.05,503,SPSID,0.8761061317442714,0.284686781846714
0.05,503,RENDOR,0.8187555518703974,0.1986956982014
0.05,503,ND,0.8106862746891206,0.18846938886769396
0.05,503,NE,0.7495921769510017,0.18370708155202428
0.05,503,Silencer,0.5267879842435099,0.057969095859961045
0.05,503,ICM,0.48558500227307877,0.04886840194763841
0.05,504,SPSID,0.8844033802085111,0.34530072440266735
0.05,504,RENDOR,0.8155290089601004,0.20720209029495035
0.05,504,ND,0.8133622566697003,0.18880096836826107
0.05,504,NE,0.7848385208548607,0.2153105267763832
0.05,504,Silencer,0.5312743809071009,0.055881755305035766
0.05,504,ICM,0.43989338804370726,0.044039633523569786
0.05,505,SPSID,0.8837483499195512,0.28707867360132633
0.05,505,RENDOR,0.8012670279015791,0.16275332472248677
0.05,505,ND,0.8027772943427091,0.17017054827469247
0.05,505,NE,0.7887125440050116,0.1717847112819556
0.05,505,Silencer,0.5210731066179547,0.048121754506416065
0.05,505,ICM,0.45681713382545114,0.04094514186837862
0.05,506,SPSID,0.8689466182438071,0.2929467822222869
0.05,506,RENDOR,0.8013261756092077,0.19397523260934507
0.05,506,ND,0.7886012278533793,0.17652242301626164
0.05,506,NE,0.7681847887456281,0.19902807405820042
0.05,506,Silencer,0.528440040637618,0.05544861745177152
0.05,506,ICM,0.47693622226193144,0.04576023438257233
0.05,507,SPSID,0.8800664564966751,0.3160622981913563
0.05,507,RENDOR,0.8337931114247217,0.23289839275733518
0.05,507,ND,0.8283442055859184,0.20374586072376794
0.05,507,NE,0.770163821646938,0.21648899841395575
0.05,507,Silencer,0.5106480750683402,0.053059065762717676
0.05,507,ICM,0.48015065157480774,0.0459064032776636
0.05,508,SPSID,0.8898586125088171,0.3178881690372184
0.05,508,RENDOR,0.8181065968913235,0.20086403342621517
0.05,508,ND,0.8246806226071762,0.21246036332785503
0.05,508,NE,0.7885722531408059,0.18900916746573612
0.05,508,Silencer,0.5098479055626421,0.049867920343832986
0.05,508,ICM,0.450238421370646,0.043821853429916846
0.05,509,SPSID,0.8778566748238189,0.28704550416955266
0.05,509,RENDOR,0.8008710434468649,0.19312245269697964
0.05,509,ND,0.7942231942271433,0.17905884181133977
0.05,509,NE,0.7491658977547773,0.17688950314399599
0.05,509,Silencer,0.49362889637742213,0.053486990228025416
0.05,509,ICM,0.46768898517002977,0.044985071038254415
0.05,510,SPSID,0.8810640912600336,0.31619471242895303
0.05,510,RENDOR,0.816475192806335,0.19676126108181305
0.05,510,ND,0.8083070699898253,0.17811180543194258
0.05,510,NE,0.7794478486900743,0.20343758560128375
0.05,510,Silencer,0.47672596776260245,0.0476761590005202
0.05,510,ICM,0.43939906163341574,0.041306619664847576
0.05,511,SPSID,0.8745897365285882,0.2726239169085221
0.05,511,RENDOR,0.8110971081385494,0.18028833598977845
0.05,511,ND,0.8129430521441946,0.17549979161112503
0.05,511,NE,0.7657884210476048,0.1743236564593831
0.05,511,Silencer,0.5266686890375145,0.04966124696482663
0.05,511,ICM,0.47663820566283555,0.04371149756747367
0.05,512,SPSID,0.8786090686274509,0.30065598346847366
0.05,512,RENDOR,0.8053181897759103,0.18553745953891887
0.05,512,ND,0.7978733368347339,0.17803824907065197
0.05,512,NE,0.7572387079831933,0.18116656655948793
0.05,512,Silencer,0.5001663165266106,0.04929891612436148
0.05,512,ICM,0.48484156162464986,0.047540975023862786
0.05,513,SPSID,0.8724243541140128,0.286022515480746
0.05,513,RENDOR,0.8172576423155615,0.20425606016021025
0.05,513,ND,0.8099229959815996,0.19726029173737789
0.05,513,NE,0.7791308955483345,0.1918337271634356
0.05,513,Silencer,0.484755486019176,0.049937859111518726
0.05,513,ICM,0.4617608416576403,0.0455999903940923
0.05,514,SPSID,0.8703782467936463,0.3314918254046184
0.05,514,RENDOR,0.8111311205779016,0.21285519723194365
0.05,514,ND,0.793267486853705,0.18522449490338852
0.05,514,NE,0.7693076900453154,0.21025829771081636
0.05,514,Silencer,0.5378912309517292,0.06261043877376544
0.05,514,ICM,0.48286098674322553,0.05377682306251386
0.05,515,SPSID,0.8877571834586669,0.30135494454594053
0.05,515,RENDOR,0.8199031002857649,0.1975968111277901
0.05,515,ND,0.8121189829717509,0.19103115681165056
0.05,515,NE,0.7743193092948998,0.1924465886310055
0.05,515,Silencer,0.48175348938910134,0.04789971862929301
0.05,515,ICM,0.48146036408407733,0.04681690012072515
0.05,516,SPSID,0.8913576528908059,0.3547764646272236
