Trial,Method,AUROC,AUPR
725,NE,0.8176720891045701,0.26299755213306014
725,Silencer,0.5403577747288706,0.053531988384847816
725,ICM,0.47450206350412194,0.04209207185641293
726,SPSID,0.9088694523590946,0.44183590604260853
726,RENDOR,0.8496392414505761,0.24929011889543415
726,ND,0.8458527182513712,0.24242435778137406
726,NE,0.7951401251557125,0.21644091437122132
726,Silencer,0.547003411257424,0.05325457946625344
726,ICM,0.48790454337019784,0.045711197460857445
727,SPSID,0.9160412163056425,0.4648511291252383
727,RENDOR,0.8522305738150909,0.2592990175966724
727,ND,0.8387667322907018,0.24117872535532112
727,NE,0.8132702092616284,0.2453815942944658
727,Silencer,0.5295181780414995,0.052129652874813304
727,ICM,0.48245797855913886,0.04624172005079576
728,SPSID,0.9077193334504587,0.3937525414124714
728,RENDOR,0.8476195908212466,0.237462540457573
728,ND,0.8398244657953307,0.22988898041127373
728,NE,0.7848626675803565,0.22415663809207428
728,Silencer,0.5041444940053672,0.05157743118973752
728,ICM,0.4441086569341486,0.043689515542077006
729,SPSID,0.9127592345992354,0.4659883890875037
729,RENDOR,0.8517070132305264,0.2862056370239205
729,ND,0.8447156957885941,0.26434064749521013
729,NE,0.7834108318062403,0.24011201632916557
729,Silencer,0.516507857004682,0.05579773483795525
729,ICM,0.4299760561424464,0.04595733293099272
730,SPSID,0.9064538801427072,0.4319508921587523
730,RENDOR,0.8568483287289436,0.25239220171527205
730,ND,0.845229610385293,0.24258624801808515
730,NE,0.8000295828016327,0.23730358627020912
730,Silencer,0.5289749727701205,0.051219022085175384
730,ICM,0.4639437985170862,0.04302578116062908
731,SPSID,0.9097513069747825,0.468473504653644
731,RENDOR,0.8551632451554474,0.2728242621128829
731,ND,0.8461209863041467,0.2559418955224678
731,NE,0.794792698596412,0.2442013396888526
731,Silencer,0.5107960285621806,0.054542759244840235
731,ICM,0.44288749064111244,0.04583198670205585
732,SPSID,0.903613071193345,0.402145927368731
732,RENDOR,0.8490957077178075,0.2581830858146851
732,ND,0.8362751641571898,0.22681270043804772
732,NE,0.8012047930150255,0.24182191678992251
732,Silencer,0.5350244873439187,0.054223676508566694
732,ICM,0.4763867369884011,0.044709931673757426
733,SPSID,0.9111490925343777,0.4256499041200449
733,RENDOR,0.8485302102710711,0.22852298854683273
733,ND,0.8365773137716378,0.2272234865007649
733,NE,0.7970712490355177,0.21881096124619373
733,Silencer,0.5096395871893131,0.0491653739196294
733,ICM,0.45894641878774795,0.04291855181877098
734,SPSID,0.9163420361928444,0.4304764167306752
734,RENDOR,0.8483161762674403,0.2503846572615419
734,ND,0.8459186075424782,0.2521038482029134
734,NE,0.805695040751485,0.2413473478344124
734,Silencer,0.5022655062853985,0.04852996742436265
734,ICM,0.44843464566929137,0.04129806678667022
735,SPSID,0.9109141040648422,0.45762455959845244
735,RENDOR,0.854595629065402,0.2812443458259364
735,ND,0.8521538964471954,0.25622816585105795
735,NE,0.8046641644223931,0.2605573160260946
735,Silencer,0.5117854924487824,0.05458249632890986
735,ICM,0.5102775296697174,0.05477718372746571
736,SPSID,0.9193699699442132,0.483742897502693
736,RENDOR,0.8638696030745788,0.2883765184370141
736,ND,0.8575076846333576,0.27179031916517266
736,NE,0.8151381356451134,0.26413243679479137
736,Silencer,0.5487116251055324,0.059267443071011464
736,ICM,0.49751544234194045,0.04828662890634504
737,SPSID,0.9040566310153415,0.45589523175028585
737,RENDOR,0.8520472151608329,0.26648737393227667
737,ND,0.8457662519278615,0.242025229063223
737,NE,0.8021830927014012,0.2485134817652591
737,Silencer,0.5098138437916789,0.05542432408444532
737,ICM,0.43205305921740816,0.04143236123313654
738,SPSID,0.9052957078080731,0.4338482661591964
738,RENDOR,0.8455706941291827,0.25871627170823447
738,ND,0.8417354042179738,0.2553919318687147
738,NE,0.7775496096776117,0.239788972157546
738,Silencer,0.5451549642181905,0.0560732562797161
738,ICM,0.48437995351886065,0.04822510438589736
739,SPSID,0.9099753026735504,0.4464390795307148
739,RENDOR,0.8526811543305534,0.2473117365997513
739,ND,0.8361001552626356,0.2365649162957807
739,NE,0.7920099751128401,0.22928365598140976
739,Silencer,0.5172366625683742,0.055262477501094275
739,ICM,0.4654712013227592,0.045876932820174326
740,SPSID,0.9118288200580719,0.44903953742145497
740,RENDOR,0.8518699043365292,0.2417326808711062
740,ND,0.8494764506819038,0.24802136019230367
740,NE,0.8013240377379667,0.2242874006634419
740,Silencer,0.5488300389741647,0.059158153108833544
740,ICM,0.45775611906333136,0.04436658642891869
741,SPSID,0.902680250615958,0.39119890636756915
741,RENDOR,0.8481333645216407,0.2541614679217786
741,ND,0.8411996446979113,0.23636925778449538
741,NE,0.8116998304518002,0.22649633032285818
741,Silencer,0.4928644734821855,0.05085099886427607
741,ICM,0.451929164976754,0.042965625998020805
742,SPSID,0.9169098412764582,0.4528433135257622
742,RENDOR,0.8643094362170367,0.2763314719905091
742,ND,0.8618037606953404,0.2506213202003558
742,NE,0.8175756186188378,0.26367487915731364
742,Silencer,0.54399354371411,0.05759183790597009
742,ICM,0.4170761553399407,0.03946608444790292
743,SPSID,0.9031361169876475,0.4249451324459554
743,RENDOR,0.8436471133956754,0.2547514561269652
743,ND,0.8323993471810216,0.2398351489146725
743,NE,0.8055330531159026,0.23578966392920692
743,Silencer,0.5136409033698833,0.050546356603052386
743,ICM,0.4561194871990798,0.04329555650982337
744,SPSID,0.9030319152546975,0.4568195071640919
744,RENDOR,0.8480436081242532,0.2877276891510266
744,ND,0.8433934014201152,0.2578998264149729
744,NE,0.8007960994352122,0.26329108890530556
744,Silencer,0.5086746157814707,0.05175708387196233
744,ICM,0.49773821888237213,0.047992822186517126
745,SPSID,0.9041960232617886,0.41709212448797345
745,RENDOR,0.8526888683229564,0.2371381437029898
745,ND,0.8437090213449546,0.2293987899465312
745,NE,0.8084044624889808,0.22237979225454552
745,Silencer,0.4931079453582914,0.043318556370020425
745,ICM,0.4506675491552846,0.03854119120698202
746,SPSID,0.9062715420648687,0.4540969303420689
746,RENDOR,0.8511949258434859,0.2718853464599967
746,ND,0.8430500497070227,0.25330053501002076
746,NE,0.7954129492812526,0.25033379143631423
746,Silencer,0.545887254131314,0.060619925844579564
746,ICM,0.4767663368007183,0.04712037872905476
747,SPSID,0.9074573589296102,0.43142290933218247
747,RENDOR,0.8555918557300757,0.25388585833716165
747,ND,0.849430017452007,0.23954697691411356
747,NE,0.8062343222803956,0.23457629859909943
747,Silencer,0.5293575334496801,0.04986485333686156
747,ICM,0.4425126236183828,0.03897839630854409
748,SPSID,0.9171205977350783,0.4250688689146732
748,RENDOR,0.8586888070065993,0.2622640033405794
748,ND,0.8464682768117301,0.24139057674423897
748,NE,0.8168058468350354,0.24107018407803782
748,Silencer,0.5348996491121294,0.05671575831731137
748,ICM,0.47685036082025434,0.04804596268640496
749,SPSID,0.91595754201863,0.4164318876478177
749,RENDOR,0.8549367370111086,0.23667442652926715
749,ND,0.8487532725352928,0.22733556789876655
749,NE,0.784872841211525,0.2105488166120065
749,Silencer,0.5235163753326777,0.05083293120992333
749,ICM,0.49552422037722754,0.04702130726892481
750,SPSID,0.8991495898973997,0.36939713486016373
750,RENDOR,0.8516573193655335,0.25042884898582446
750,ND,0.8488347025901065,0.2250041333937205
750,NE,0.8055994203741937,0.22157323202635484
750,Silencer,0.5451440441425132,0.04938011908691688
750,ICM,0.4743508836499468,0.04093919214535163
751,SPSID,0.9172098435586047,0.4600003105290441
751,RENDOR,0.8626004890688405,0.2723313651155272
751,ND,0.8518375773697833,0.2529783908374426
751,NE,0.814952291814085,0.2568583534460358
751,Silencer,0.49905738248619236,0.04959388859927623
751,ICM,0.4504504417337024,0.04492784867668394
752,SPSID,0.9037632762991694,0.41712080818560143
752,RENDOR,0.838107759307356,0.25082840332519485
752,ND,0.8362062227440957,0.24374436470603755
752,NE,0.7805767815245666,0.23411847477167116
752,Silencer,0.4852107352389271,0.05115328361278893
752,ICM,0.42578199970207076,0.0440504834688152
753,SPSID,0.9050197318126408,0.47830303120284157
753,RENDOR,0.8466679063617017,0.2734955115554117
753,ND,0.8371490113432096,0.25137696235734336
753,NE,0.798204921589289,0.23650951254544086
753,Silencer,0.515245769540693,0.05217995659979612
753,ICM,0.4660575631727929,0.048344660645453945
754,SPSID,0.8904196383751847,0.38223374781346553
754,RENDOR,0.8401173161080897,0.23391326128213352
754,ND,0.8326142910699421,0.22400846438015534
754,NE,0.7885632226164833,0.214058020646188
754,Silencer,0.5472337126772019,0.057060347501757175
754,ICM,0.4435885984428656,0.040461112594351485
755,SPSID,0.914362715851025,0.4630765681767159
755,RENDOR,0.8665026188809539,0.28746234191129294
755,ND,0.8521266816687729,0.24615672228177995
755,NE,0.8367905738630019,0.27398022738596534
755,Silencer,0.5233765298244601,0.051922281793929125
755,ICM,0.457063685574108,0.04276218757209112
756,SPSID,0.9123031627894074,0.43196635388091775
756,RENDOR,0.8531534772536719,0.24865295108813412
756,ND,0.8503117354284127,0.24560267324438237
756,NE,0.7939231773477486,0.2253634549822873
756,Silencer,0.5055904758158026,0.04765120401948155
756,ICM,0.464471234541427,0.042037066604851445
757,SPSID,0.9094975320837826,0.43776498730075425
757,RENDOR,0.8536278499179105,0.24935364211259495
757,ND,0.8397495812694706,0.23129001559194412
757,NE,0.7936584885244728,0.22670542263635243
757,Silencer,0.5073869645546024,0.05068227873840951
757,ICM,0.46724354553372993,0.045717141889805996
758,SPSID,0.9084458080750137,0.4357558900773029
758,RENDOR,0.8558745135390214,0.2602793025354863
758,ND,0.8412203793335997,0.23923931365748982
758,NE,0.8079990084928315,0.24565547872050417
758,Silencer,0.48837153824082047,0.04500914855143875
758,ICM,0.45458795088000703,0.044130172082390826
759,SPSID,0.9066471751727622,0.40199214936358896
759,RENDOR,0.8468685326473065,0.2366330523704372
759,ND,0.8465971520481512,0.23729652015382474
759,NE,0.7968693626537848,0.21410081919412738
759,Silencer,0.5359752124343796,0.0555847940060815
759,ICM,0.47478104113911346,0.04698096568759695
760,SPSID,0.9098950512116674,0.4248757633317067
760,RENDOR,0.8596584895930802,0.26078238232878304
760,ND,0.8503896429634494,0.24731391990612003
760,NE,0.8096916334742191,0.22552914099345878
760,Silencer,0.556063776123066,0.05690758797311109
760,ICM,0.4521426531639077,0.042894074227319244
761,SPSID,0.9202708419301511,0.4678095986459023
761,RENDOR,0.8692262907337768,0.27990562398410274
761,ND,0.8632550168649017,0.26429381077395503
761,NE,0.8152374105822824,0.2683903507143631
761,Silencer,0.5590784124932632,0.06135439046485156
761,ICM,0.4586786118096702,0.04377111358366968
762,SPSID,0.8991204002056645,0.41707798015120673
762,RENDOR,0.8453620254313259,0.23539831364434027
762,ND,0.8348435087763434,0.22985809345289618
762,NE,0.7943246170015529,0.21557100534050325
762,Silencer,0.5273107436334643,0.05079638627580835
762,ICM,0.4341417651880282,0.03936656759083687
763,SPSID,0.9109096055987874,0.43894719520564707
763,RENDOR,0.8573265908850207,0.26834177197772724
763,ND,0.8541830069515602,0.250817068431371
763,NE,0.8111204130897113,0.25826616833174787
763,Silencer,0.5256801852579914,0.05298509019127409
763,ICM,0.4384915314109521,0.04040899456228117
764,SPSID,0.9168119687459273,0.42771174707992227
764,RENDOR,0.8663392649517755,0.26768032469130454
764,ND,0.8584990217131137,0.25495446165344854
764,NE,0.8113192520215232,0.24241653129199636
764,Silencer,0.5478266017371513,0.059049502197982155
764,ICM,0.43778274279785795,0.04322872886629746
765,SPSID,0.9048966000880339,0.48572540798989333
765,RENDOR,0.8515525003320689,0.3072624443834264
765,ND,0.8428356202980982,0.27765707106162674
765,NE,0.802268357536941,0.2741765229977352
765,Silencer,0.5102411758252314,0.05876879184914129
765,ICM,0.4301438801073004,0.0464255471688118
766,SPSID,0.9256406420932776,0.48314725346846726
766,RENDOR,0.8671099104730862,0.2761285592196193
766,ND,0.8607349690786095,0.24907887123744143
766,NE,0.8331173673282578,0.2700116890918023
766,Silencer,0.5318113013775089,0.04963148952722145
766,ICM,0.45854390390926747,0.04317487964617013
767,SPSID,0.9080650522261223,0.4274422402471122
767,RENDOR,0.8583231379833558,0.26959921701827244
767,ND,0.8491137313880842,0.24414426254181212
767,NE,0.8050613724709049,0.23445600527167865
767,Silencer,0.5062213243504246,0.05580036899691056
767,ICM,0.4616764848476276,0.049043639561523245
768,SPSID,0.9048130677215922,0.39005374762634626
768,RENDOR,0.8613877900081,0.26837613586550463
768,ND,0.852398714128674,0.25240631284961024
768,NE,0.8073954777539921,0.22897712064814724
768,Silencer,0.5632062619330016,0.05651600077772108
768,ICM,0.480248170273085,0.04373105616950569
769,SPSID,0.9023706846042612,0.42271230992353037
769,RENDOR,0.847204108110317,0.27887182563520263
769,ND,0.8437879273781412,0.24736180399523283
769,NE,0.7965401918285284,0.2489509079666462
769,Silencer,0.5422491086721855,0.06095857077817859
769,ICM,0.43775277824461056,0.04545476112770734
770,SPSID,0.9075770548291304,0.46195588515898234
770,RENDOR,0.8386325582373052,0.25732823287711876
770,ND,0.8335961925135765,0.24267297856098952
770,NE,0.7885411588360705,0.23784665509758118
770,Silencer,0.512724971480638,0.05653190291456925
770,ICM,0.4712207095439409,0.04915689890767338
771,SPSID,0.906401735158132,0.4256009314544951
771,RENDOR,0.848617471629233,0.26203072009208217
771,ND,0.8343946280755687,0.23103062429106253
771,NE,0.792881316906279,0.23426220949185697
771,Silencer,0.5221570131797845,0.051755828764720124
771,ICM,0.4685181816344268,0.044942961420805866
772,SPSID,0.9174586954819514,0.4678030055164655
772,RENDOR,0.8541570746221909,0.2881028632340726
772,ND,0.8523926278286743,0.2665607329434241
772,NE,0.789869234985514,0.2608776715723391
772,Silencer,0.5271525330827657,0.05963100910141999
772,ICM,0.47791480698457445,0.05171405991733498
773,SPSID,0.9118235338810413,0.43678427666841524
773,RENDOR,0.860135414097406,0.2340812829287746
773,ND,0.8492581256590955,0.23651330280228158
773,NE,0.7925277379878922,0.2219909774627892
773,Silencer,0.5272949331786151,0.05290812221105478
773,ICM,0.44435201604934227,0.04013201802579088
774,SPSID,0.9104170228546249,0.43674305143733233
774,RENDOR,0.858522945728594,0.2792388400439239
774,ND,0.8395348165200577,0.24042265469334484
774,NE,0.8093397098001254,0.25045365493735594
774,Silencer,0.5078291116531857,0.056009018495940685
774,ICM,0.42702661918029017,0.04384377279498459
775,SPSID,0.9210947324620238,0.4795470194333588
775,RENDOR,0.8591219455721019,0.27704349547143986
775,ND,0.8595117319729294,0.26685669325867695
775,NE,0.8134662864650054,0.25839263749056507
775,Silencer,0.5552812963769265,0.059654561034442985
775,ICM,0.42562619599513085,0.041468024328120884
776,SPSID,0.917690335289738,0.4424647846755861
776,RENDOR,0.8621545118397136,0.26130140359328086
776,ND,0.8463966999516527,0.2519131949335198
776,NE,0.8036536956958199,0.2453077577330509
776,Silencer,0.507810987736684,0.04824664256798078
776,ICM,0.45679839310135584,0.0408504299083494
777,SPSID,0.9069511704242244,0.41015383230768376
777,RENDOR,0.8432458859499515,0.2489599281865026
777,ND,0.8443113772455091,0.24008289373668568
777,NE,0.7908565187165881,0.22739826687554582
777,Silencer,0.5218333439260008,0.0512683070304821
777,ICM,0.46496316918630193,0.04457636076420783
778,SPSID,0.9127793215407463,0.44645306183416533
778,RENDOR,0.8539861954611402,0.24891996661812318
778,ND,0.8508913893408063,0.24423176842169372
778,NE,0.813166641877641,0.232687203449332
778,Silencer,0.519821173934001,0.05139235339501373
778,ICM,0.41974056045912334,0.03966849064460265
779,SPSID,0.9045096652370471,0.44852707260088276
779,RENDOR,0.8583830907491484,0.27228948489140875
779,ND,0.8400465901804156,0.2643842781611597
779,NE,0.8028043526595111,0.24445105528366018
779,Silencer,0.5042258224071097,0.05253428460818809
779,ICM,0.4615480974031623,0.047082373781280634
780,SPSID,0.9136154637450882,0.4285967928983349
780,RENDOR,0.8616172456480162,0.25623730793438865
780,ND,0.853248967148063,0.26057148401739477
780,NE,0.798469795079054,0.22690464438029834
780,Silencer,0.5218361151310092,0.054452607919365695
780,ICM,0.4840693912823014,0.04841803100929511
781,SPSID,0.913764648092837,0.4367329868697924
781,RENDOR,0.8603904350290286,0.27379998778069764
781,ND,0.8561620470142431,0.2655572803473273
781,NE,0.797204527751345,0.25544208659081025
781,Silencer,0.4957291769951018,0.05230748904694409
781,ICM,0.44762756320277775,0.04505491236261104
782,SPSID,0.9077111473287045,0.42426943093509034
782,RENDOR,0.8509964055278962,0.25596147413529813
782,ND,0.843575495077136,0.24342469343414466
782,NE,0.7832149315710745,0.2165380035550936
782,Silencer,0.5243147060793463,0.0516602417012601
782,ICM,0.4566430756178697,0.04170057047701704
783,SPSID,0.9128881690582915,0.4914632643550685
783,RENDOR,0.8615276974030518,0.30367974867470365
783,ND,0.8525679929313835,0.26481420197848365
783,NE,0.809481247895272,0.28416645312042194
783,Silencer,0.533393246561324,0.06017756121741508
783,ICM,0.4561656678404101,0.04602809252505241
784,SPSID,0.9046199112559419,0.4315828133871742
784,RENDOR,0.8494497218069761,0.2629861742027568
784,ND,0.8343301440662848,0.23922013740890768
784,NE,0.7973457634774875,0.2401661972867135
784,Silencer,0.5614652348799829,0.05965375720541519
784,ICM,0.4689870364072102,0.04558197561613768
785,SPSID,0.9007303629623306,0.39917983184489175
785,RENDOR,0.8515179168623432,0.2572786967684894
785,ND,0.8442262946676343,0.2349689380123863
785,NE,0.7961027444534574,0.23824030954909955
785,Silencer,0.5124717158348632,0.04928908570036386
785,ICM,0.454362876944314,0.04445504450802198
786,SPSID,0.9121855921558155,0.4523832514366978
786,RENDOR,0.8552130119685676,0.27300915811453236
786,ND,0.8463770660680453,0.2499621922930081
786,NE,0.7951614617532399,0.24895358120149025
786,Silencer,0.514430442875407,0.0553933915078756
786,ICM,0.4739543990119982,0.04872791038301545
787,SPSID,0.910352557196165,0.441938157744607
787,RENDOR,0.8577406787950925,0.2607455153294428
787,ND,0.8447545028405692,0.242935592203544
787,NE,0.8080260183123497,0.2421214742412377
787,Silencer,0.520458167875747,0.053420989889898636
787,ICM,0.4265859986113534,0.039976762482650724
788,SPSID,0.9187966626817771,0.48711516587308484
788,RENDOR,0.8593046636097944,0.2602528520726713
788,ND,0.8459819342718768,0.25256935856964186
788,NE,0.8077537789320711,0.26660613423970825
788,Silencer,0.5261371435752517,0.0565381749829676
788,ICM,0.46917725455066883,0.048815173397061276
789,SPSID,0.9083014961915311,0.4021383240727943
789,RENDOR,0.8500455207761755,0.23396596582123233
789,ND,0.8428340114067964,0.23354804849380428
789,NE,0.7860853479730523,0.216177105607451
789,Silencer,0.5344192784311899,0.05094617793825965
789,ICM,0.47117793885305004,0.04289894272425481
790,SPSID,0.9135362110203115,0.42188813686926496
790,RENDOR,0.8613954374122796,0.26457315848482676
790,ND,0.8477606734569408,0.24401636165221424
790,NE,0.80565336044745,0.23538914105562947
790,Silencer,0.5130725780810219,0.054643805806628906
790,ICM,0.44809349672273213,0.04396923817365134
791,SPSID,0.906185070941667,0.45878180675427255
791,RENDOR,0.8519039334557201,0.2508709886491218
791,ND,0.8426898997068409,0.24577392115105173
791,NE,0.8213574798275199,0.24846380602665663
791,Silencer,0.5309905061264569,0.051543607986689284
791,ICM,0.46856099417951014,0.04343302379886978
792,SPSID,0.9061198997860572,0.46294780582633543
792,RENDOR,0.8511932479805561,0.2984038218145527
792,ND,0.8439769343940526,0.27063384672342106
792,NE,0.80713639861701,0.26374182581695854
792,Silencer,0.5346320637704323,0.059943643851779735
792,ICM,0.45225682280681034,0.045639608707027435
793,SPSID,0.8890385547489686,0.45291360378494144
793,RENDOR,0.8325003068162031,0.2560865890266771
793,ND,0.8299436122151617,0.24533158535727692
793,NE,0.8068575402571774,0.2458673222764049
793,Silencer,0.5490490411163698,0.058723656717249356
793,ICM,0.4259552371758859,0.04042541004804062
794,SPSID,0.9179807880218277,0.44074046295005936
794,RENDOR,0.8603714256495514,0.28325039200138685
794,ND,0.8536467674827244,0.2592865867242415
794,NE,0.8191284929401729,0.25686352577900556
794,Silencer,0.5301190495599081,0.05451786939861197
794,ICM,0.5109568279931086,0.05289636676933733
795,SPSID,0.9227016588153871,0.4584709832495627
795,RENDOR,0.8616936438123729,0.28050855828150983
795,ND,0.8551912214507378,0.250323455879883
795,NE,0.8146967024625482,0.26310551116558045
795,Silencer,0.5471255386126678,0.05702494067197783
795,ICM,0.48502556317117274,0.04724116537761081
796,SPSID,0.9143409335313152,0.4633709352962892
796,RENDOR,0.8595689680543538,0.2743355170097589
796,ND,0.8482989910419055,0.2579773557100322
796,NE,0.804161282543202,0.24420650006849615
796,Silencer,0.5440032597987166,0.057234173269813865
796,ICM,0.4540475516468272,0.04586001690045541
797,SPSID,0.9103664621200436,0.43825873077485
797,RENDOR,0.8574001520391401,0.25588962570106943
797,ND,0.8466684418079046,0.2564943885077079
797,NE,0.8236383311880154,0.23052512298286815
797,Silencer,0.5197251902142779,0.05384607218807637
797,ICM,0.48629663506189846,0.04987954072959498
798,SPSID,0.9204142092436893,0.4666158790241223
798,RENDOR,0.8666497052850082,0.26888362238127145
798,ND,0.8648359140119468,0.25773702042353347
798,NE,0.8262469032296054,0.26221195284665355
798,Silencer,0.5205753423694436,0.05033390214703831
798,ICM,0.49059434263221313,0.04585415396491902
799,SPSID,0.8965238614034036,0.408914530565236
799,RENDOR,0.8348861580789353,0.23991556792313767
799,ND,0.8291231614496959,0.22459785976918795
799,NE,0.7862540607915192,0.2268776652274628
799,Silencer,0.5216857931586696,0.05377738901572474
799,ICM,0.46115336477255153,0.04750378376473405
800,SPSID,0.9113941633124042,0.41989058098991716
800,RENDOR,0.8544742701431814,0.24615126212256747
800,ND,0.8448912460520827,0.23559096463418147
800,NE,0.807071742392641,0.2297436577598203
800,Silencer,0.5244072571252121,0.053408164252589235
800,ICM,0.4363711123510897,0.04167626482090342
801,SPSID,0.91320714773801,0.4574739167699722
801,RENDOR,0.854731265060044,0.2497665443424091
801,ND,0.8466040520305108,0.249925861882919
801,NE,0.8179042467280675,0.22935187051679998
801,Silencer,0.5318271654585937,0.056034916595308785
801,ICM,0.4485424656459348,0.04610138752083176
802,SPSID,0.9005718527654812,0.4167871167394105
802,RENDOR,0.8408045717556607,0.24980276901748732
802,ND,0.8334857337066469,0.2376999326237939
802,NE,0.7887028094763929,0.22366157383317709
802,Silencer,0.5370022001872246,0.05814483615860881
802,ICM,0.46477400593360596,0.04498368707641345
803,SPSID,0.9062489106941548,0.4766696856907483
803,RENDOR,0.8510169418581849,0.28260333737238374
803,ND,0.8341065335761304,0.24717080165463648
803,NE,0.8080966849855049,0.25795624302176084
803,Silencer,0.5102793471895959,0.05587126636899792
803,ICM,0.4590459949473735,0.05004215060092815
804,SPSID,0.9082547829710762,0.4512939447186053
804,RENDOR,0.8462386696861113,0.2788612368865597
804,ND,0.8414142784567019,0.2517732717946105
804,NE,0.800384446647884,0.24711844206929975
804,Silencer,0.5405023588354682,0.0575513381474558
804,ICM,0.46386133885151215,0.047358857493406785
805,SPSID,0.9118654399809422,0.4410378943461086
805,RENDOR,0.8644086832066463,0.3218810611481874
805,ND,0.8523707706378346,0.26093777645526167
805,NE,0.8164471107439809,0.28816077151075115
805,Silencer,0.5208702507498968,0.0547114701481536
805,ICM,0.4375575545358993,0.04419930583592281
806,SPSID,0.9109827380821005,0.4618480467357568
806,RENDOR,0.8565183690222189,0.28095119350442593
806,ND,0.8448488719077772,0.25735515073351695
806,NE,0.8038191909826328,0.25485116497460797
806,Silencer,0.4936663711013678,0.05116016588965027
806,ICM,0.4637463073742765,0.048011090388482267
807,SPSID,0.9026436318506702,0.4451831012947338
807,RENDOR,0.8484515639387354,0.26965035238638835
807,ND,0.8330695252348612,0.2408694311397983
807,NE,0.8060019199465753,0.23949860048289268
807,Silencer,0.5685567436206922,0.06281232889619337
807,ICM,0.4720905015455825,0.0472019670845322
808,SPSID,0.9088170391412105,0.4345594086077251
808,RENDOR,0.8615356818776878,0.2594821913943156
808,ND,0.8562546626567819,0.2545013631304531
808,NE,0.8129951831168785,0.2296480028494547
808,Silencer,0.5330730315518397,0.052587782833378394
808,ICM,0.45770566799731716,0.04042950406220322
809,SPSID,0.8922676275731718,0.43954620524141597
809,RENDOR,0.8389954842613196,0.27303288297337236
809,ND,0.83263997494913,0.24821714552549054
809,NE,0.7806969064785046,0.2590007956041801
809,Silencer,0.5021111355829654,0.05612385143655625
809,ICM,0.4590962368974155,0.04968164354945408
810,SPSID,0.9038895381798557,0.43226741378633227
810,RENDOR,0.8499507824385801,0.2704215834679658
810,ND,0.8395212584186984,0.2422416700596621
810,NE,0.7939221622152254,0.2435450129364053
810,Silencer,0.5154813102162377,0.05599472991329811
810,ICM,0.45384768314490836,0.046225141032259054
811,SPSID,0.9172279173554565,0.45331415311903195
811,RENDOR,0.8700651514143435,0.28063993510802826
811,ND,0.8582456714997109,0.2570888283069288
811,NE,0.81914448464873,0.24623768767193055
811,Silencer,0.5805238726451065,0.06938176560923616
811,ICM,0.5095261296579678,0.05439378266065101
812,SPSID,0.9053021032966125,0.41392721605374355
812,RENDOR,0.8601632622812944,0.26880698948949544
812,ND,0.8576261305822499,0.26970177644431514
812,NE,0.8043317155896262,0.22139683052976197
812,Silencer,0.4966425067903873,0.04888401307205406
812,ICM,0.4961967799087262,0.048251372148318414
813,SPSID,0.9056666329282124,0.442312153565342
813,RENDOR,0.8470073558481284,0.2489712744561637
813,ND,0.8377276588713536,0.24152552190626483
813,NE,0.7975493770929738,0.22659578634938551
813,Silencer,0.5203114145841822,0.051572122942149606
813,ICM,0.42530652250830703,0.0418203750259794
814,SPSID,0.9115404342009461,0.4144408635037648
814,RENDOR,0.8664063648851732,0.273286034069717
814,ND,0.860664123725391,0.25341014115157606
814,NE,0.796053150700654,0.232043280923739
814,Silencer,0.5173170624544943,0.04916071281895838
814,ICM,0.47825946608993186,0.04390082887513781
815,SPSID,0.9158213016455296,0.48477794159540316
815,RENDOR,0.8596138253247411,0.2809240726538614
815,ND,0.8474804771152721,0.25812715759365257
815,NE,0.8111065883299168,0.2496185971748131
815,Silencer,0.5491400857911651,0.05943992008785068
815,ICM,0.4480426438326157,0.045561677726339955
816,SPSID,0.9117595450050299,0.46590245843199957
816,RENDOR,0.8577957582298331,0.2661374314207276
816,ND,0.8543806979780936,0.2642421255844758
816,NE,0.8000218911388589,0.24756875123347788
816,Silencer,0.5230483027553022,0.051695669189830526
816,ICM,0.45971774911392,0.043379026544752064
817,SPSID,0.8995331998741467,0.4386272627012037
817,RENDOR,0.8485589568831091,0.27197020341047895
817,ND,0.8374747827659713,0.2395047270424887
817,NE,0.8046978736196069,0.24331050161108608
817,Silencer,0.5117373049268881,0.05487311909588445
817,ICM,0.4989380344237617,0.0498783581092997
818,SPSID,0.9124002503978285,0.4227818594002868
818,RENDOR,0.8566606156644068,0.256318251712945
818,ND,0.8461080312846846,0.24442695488500965
818,NE,0.7965003643973736,0.2386182002617403
818,Silencer,0.5430087104344687,0.05956302854506862
818,ICM,0.4572388875516508,0.04484846330022469
819,SPSID,0.9157586786282278,0.4868986514110425
819,RENDOR,0.8643648341029935,0.29380453853691035
819,ND,0.8627549954780861,0.2771348295093873
819,NE,0.8116378063883911,0.25789928916524957
819,Silencer,0.5183025217355125,0.05331298286277143
819,ICM,0.4606855341602706,0.04825503936175018
820,SPSID,0.9163875305396858,0.43979471574063583
820,RENDOR,0.8676181084117139,0.2502379391994052
820,ND,0.8613751988091839,0.24639897651267373
820,NE,0.8127143339104514,0.22392280775728415
820,Silencer,0.5560468114528919,0.05610877223253796
820,ICM,0.4468790202090231,0.03968704339939715
821,SPSID,0.9207677439385096,0.4762075222227465
821,RENDOR,0.8673180761772906,0.28883487964142024
821,ND,0.8496143589124011,0.2549935327867602
821,NE,0.8204748634172833,0.2720908856728339
821,Silencer,0.5154055071975994,0.05558624784943519
